MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			110811 X-Prize Challenge 3A, 304L transverse tensile test, Wo=0.2495", Thicko=0.124"			Time:	150.17505	Sec	11/9/2011 2:56:05 PM
Time,Axial Displacement,Axial Strain,Axial Force
Sec,in,in/in,lbf
0.047119141,-0.00072698895,1.7697457e-06,9.5908051
0.077148438,-0.00078706292,2.1916465e-05,17.654593
0.10717773,-0.00062772608,-3.1984528e-05,25.300991
0.13720703,-0.00055474561,-2.9960298e-05,29.249519
0.16723633,-0.00052916724,2.4202629e-05,36.888008
0.19726563,-0.00030740979,-1.0298565e-05,44.031925
0.22729492,-0.00030248184,1.8024468e-05,49.672321
0.25732422,-0.00013422778,2.691953e-05,57.294495
0.28735352,-9.4569572e-05,7.8099431e-05,64.935455
0.31738281,-2.8863667e-05,4.5109657e-05,70.734268
0.34741211,7.2276496e-05,5.1058712e-05,78.748024
0.37744141,0.00016590742,6.155984e-05,87.480537
0.4074707,0.00034964929,6.0810358e-05,95.632256
0.4375,0.00034425201,0.00010506657,102.40076
0.4675293,0.00035668921,0.00010841864,108.81454
0.49755859,0.00058243593,0.00010240695,116.74092
0.52758789,0.00063969393,9.3757058e-05,123.52907
0.55761719,0.0008208545,0.00012943486,132.33351
0.58764648,0.00086872594,0.00013671478,140.05276
0.61767578,0.0010238389,0.00013795297,146.26195
0.64770508,0.00090369087,0.00015792355,155.17401
0.67773438,0.0010611505,0.00017728645,157.4888
0.70776367,0.0011460987,0.00018356286,164.54916
0.73779297,0.0012439536,0.00016938441,172.0197
0.76782227,0.0013741921,0.00018411211,177.29602
0.79785156,0.0014441219,0.00020603358,183.7538
0.82788086,0.001555822,0.0001897671,191.08904
0.85791016,0.001610968,0.0001920989,194.44278
0.88793945,0.0017186789,0.00019394688,202.52208
0.91796875,0.0017904859,0.00023859751,207.8846
0.94799805,0.0018775463,0.00025217363,215.22061
0.97802734,0.001995113,0.00024271116,218.89543
1.0080566,0.0021736922,0.00023921265,224.15477
1.0380859,0.002134738,0.00023015181,231.73027
1.0681152,0.0023318557,0.00024550373,238.14238
1.0981445,0.002363066,0.00026210991,242.25154
1.1281738,0.0024217321,0.00026198232,249.66496
1.1582031,0.0025695702,0.00024100614,253.08978
1.1882324,0.0026272975,0.0002742667,258.9772
1.2182617,0.0027699734,0.0002671025,264.90891
1.248291,0.0028138554,0.00030432979,267.02203
1.2783203,0.0029218008,0.00030824554,276.07532
1.3083496,0.0029588777,0.00028606004,279.58191
1.3383789,0.0031491902,0.00031980372,285.18689
1.3684082,0.0031574036,0.00029042258,289.91531
1.3984375,0.003205979,0.00033221662,295.21011
1.4284668,0.0033599185,0.0003239353,299.03387
1.4584961,0.0035129194,0.00033601734,305.80844
1.4885254,0.0035450684,0.00031386327,309.82275
1.5185547,0.0036896213,0.00033758802,313.54736
1.548584,0.0037752737,0.00035844755,320.78683
1.5786133,0.0038517741,0.00032102584,324.66394
1.6086426,0.0039336719,0.00035546592,330.78186
1.6386719,0.0040601557,0.00036185316,334.51053
1.6687012,0.0041413493,0.00036532304,337.82932
1.6987305,0.0041014566,0.00035741541,344.35416
1.7287598,0.0042258287,0.00035753322,346.0983
1.7587891,0.004370851,0.00038349454,353.73755
1.7888184,0.0044520446,0.00036704598,356.73907
1.8188477,0.0044665937,0.00037674548,360.48364
1.848877,0.0045496649,0.00038963498,365.80829
1.8789063,0.0046041068,0.00038306008,369.89627
1.9089355,0.0047798702,0.00038865872,373.9953
1.9389648,0.0048655225,0.00041391503,379.28168
1.9689941,0.0049640811,0.00041343214,383.2644
1.9990234,0.0049997503,0.00040849892,388.12125
2.0290527,0.0050739041,0.00040737574,391.31229
2.059082,0.0052888561,0.00042539218,394.19873
2.0891113,0.0053177201,0.00042235793,399.04916
2.1191406,0.0054672007,0.00039197516,402.39597
2.1491699,0.0054955953,0.00040718436,406.90186
2.1791992,0.0055293869,0.00042035233,411.45746
2.2092285,0.0057126596,0.00041753484,415.77405
2.2392578,0.0058527538,0.00042791234,420.97354
2.2692871,0.0058574472,0.00045086339,422.31668
2.2993164,0.005958118,0.00043245975,425.03256
2.3293457,0.0059794723,0.00043633918,431.60846
2.359375,0.0061538275,0.00045006245,436.90027
2.3894043,0.0061779981,0.00042055838,442.47989
2.4194336,0.006361505,0.00047067588,443.39859
2.4494629,0.0064323735,0.0004384449,447.13419
2.4794922,0.0064818878,0.00047080836,451.16711
2.5095215,0.0065736412,0.00046390865,454.31238
2.5395508,0.0067003598,0.00044102303,457.50342
2.5695801,0.0067735752,0.00047023676,462.07822
2.5996094,0.0068362304,0.00046057987,466.36697
2.6296387,0.0069148429,0.00047318952,469.19275
2.659668,0.0070232577,0.00047279045,473.1777
2.6896973,0.0070701903,0.00047538744,475.04343
2.7197266,0.0072114579,0.00048515282,480.48276
2.7497559,0.007348971,0.00048554584,482.19287
2.7797852,0.0074008317,0.00049765606,487.36761
2.8098145,0.0074871881,0.00046831241,490.26065
2.8398438,0.0075606378,0.00049583649,494.35098
2.869873,0.0076014693,0.0005006491,497.40561
2.8999023,0.0077917818,0.00047697953,499.21274
2.9299316,0.0078708641,0.00052592403,504.77539
2.9599609,0.0079715345,0.00047239556,504.68939
2.9899902,0.0081130369,0.00050535786,510.20941
3.0200195,0.0081285248,0.00050217367,515.05664
3.0500488,0.0082130041,0.00050107727,513.94434
3.0800781,0.0083613116,0.00051099819,516.21729
3.1101074,0.008371871,0.00051290949,518.10394
3.1401367,0.0084378114,0.00051277725,521.40936
3.170166,0.0085549094,0.00050354039,523.13586
3.2001953,0.0087175313,0.00052966771,528.26819
3.2302246,0.0086886678,0.00051615608,527.56348
3.2602539,0.0088639613,0.00051570532,529.94977
3.2902832,0.0089125372,0.0005303073,534.38165
3.3203125,0.0090538049,0.00052058965,536.91614
3.3503418,0.0091173984,0.00052429654,535.58093
3.3803711,0.0092218239,0.00052922836,540.74115
3.4104004,0.0093161594,0.00055048766,543.29181
3.4404297,0.0093262494,0.00050402002,543.6239
3.470459,0.0094942693,0.00054882013,550.42578
3.5004883,0.0095649026,0.00051478588,549.85876
3.5305176,0.0096859895,0.00052495475,550.6969
3.5605469,0.0097711729,0.00054225803,556.0022
3.5905762,0.0098411022,0.00054761779,557.10999
3.6206055,0.010008183,0.00054826203,559.39136
3.6506348,0.0099539757,0.00054903224,561.28186
3.6806641,0.010181834,0.00052871963,565.98224
3.7106934,0.010272884,0.00056250265,568.69263
3.7407227,0.010279454,0.00054090435,567.93024
3.770752,0.010389981,0.00056096551,572.59949
3.8007813,0.010469063,0.00053349778,573.99988
3.8308105,0.010615258,0.00056238321,578.37689
3.8608398,0.010667823,0.00056542933,578.38782
3.8908691,0.010746202,0.00054294791,579.16333
3.9208984,0.010889815,0.00053371501,581.36566
3.9509277,0.010917271,0.00055118871,586.42609
3.980957,0.011029206,0.00058433868,588.06342
4.0109863,0.011166249,0.00058347138,588.06274
4.0410156,0.011175402,0.00053928129,593.4173
4.0710449,0.011367356,0.00057945226,597.27448
4.1010742,0.011378386,0.00058754405,598.76703
4.1311035,0.011402322,0.00057758449,600.37976
4.1611328,0.011600378,0.00058878947,603.72906
4.1911621,0.011736483,0.00056013477,604.82581
4.2211914,0.011729913,0.00059230102,607.64124
4.2512207,0.011867191,0.00059284607,609.81964
4.28125,0.01194815,0.00058165344,612.83398
4.3112793,0.011952139,0.00060979498,614.83801
4.3413086,0.012048117,0.0006060343,616.16986
4.3713379,0.012219422,0.00059239415,619.24878
4.4013672,0.012271517,0.00062365679,621.75427
4.4313965,0.012413019,0.00062240649,624.96838
4.4614258,0.012372657,0.00061165297,626.86835
4.4914551,0.012518853,0.00062618533,631.28772
4.5214844,0.012626563,0.0006156381,634.8559
4.5515137,0.012691331,0.00061934034,634.36896
4.581543,0.012784023,0.00064382993,637.45752
4.6115723,0.012932565,0.00061817921,640.90186
4.6416016,0.012979029,0.00063338561,641.84564
4.6716309,0.013092606,0.00063544267,643.32196
4.7016602,0.013151507,0.00064096309,645.70618
4.7316895,0.01322261,0.00064005179,649.38116
4.7617188,0.013404475,0.00063765992,649.4469
4.791748,0.013419493,0.00066850812,653.42078
4.8217773,0.013493177,0.00064189488,655.99371
4.8518066,0.013605582,0.00065597391,659.94434
4.8818359,0.013732065,0.00064056937,661.0401
4.9118652,0.013807627,0.00066410389,662.52405
4.9418945,0.013873568,0.00066182192,667.56049
4.9719238,0.014023753,0.00065541372,668.42871
5.0019531,0.014052147,0.00065885007,671.66943
5.0319824,0.014178396,0.00066724757,673.25134
5.0620117,0.014357445,0.00064117706,677.22144
5.092041,0.014337264,0.00069251016,678.7959
5.1220703,0.014416111,0.00064454868,682.08905
5.1520996,0.014586007,0.00065638439,684.22113
5.1821289,0.014662508,0.00067968934,686.68225
5.2121582,0.01473807,0.00068607193,690.29907
5.2421875,0.014758485,0.00067806325,687.44604
5.2722168,0.014901396,0.00069700612,696.90991
5.3022461,0.014999016,0.00067047204,696.85107
5.3322754,0.01505557,0.00069993956,700.20862
5.3623047,0.015228517,0.00067372632,700.90857
5.392334,0.015269819,0.00071622978,703.46198
5.4223633,0.015420238,0.00070595334,704.29443
5.4523926,0.015449101,0.00069663848,707.23877
5.4824219,0.015508237,0.00071322953,709.51874
5.5124512,0.015652321,0.0007241295,715.63446
5.5424805,0.015729994,0.00069624174,717.08582
5.5725098,0.015794761,0.00072931161,718.49835
5.6025391,0.015965598,0.00071948289,722.27893
5.6325684,0.015854366,0.00072374393,721.97571
5.6625977,0.01612376,0.00072740891,727.86414
5.692627,0.016068615,0.00072483893,728.21783
5.7226563,0.016247429,0.000741589,732.02167
5.7526855,0.016300932,0.00074825005,734.69788
5.7827148,0.016383534,0.00075175043,736.98181
5.8127441,0.016588161,0.00076706812,739.53601
5.8427734,0.016592151,0.00073240686,741.74341
5.8728027,0.016712766,0.00075839658,742.59033
5.902832,0.016747028,0.00074161275,744.3407
5.9328613,0.016833853,0.00073993381,750.17706
5.9628906,0.016941564,0.0007585428,749.91254
5.9929199,0.017054437,0.00076442852,753.7312
6.0229492,0.017062416,0.00076601875,755.24139
6.0529785,0.017201103,0.00075752463,759.28186
6.0830078,0.017246159,0.00077393895,759.53369
6.1130371,0.017372172,0.00077245233,766.44098
6.1430664,0.017524939,0.00077469845,766.50641
6.1730957,0.017542304,0.00078701612,769.7771
6.203125,0.0177237,0.00077938766,770.02386
6.2331543,0.017791282,0.0007736691,773.98401
6.2631836,0.017822962,0.00079057727,775.89832
6.2932129,0.017902983,0.0007905591,777.04639
6.3232422,0.017894534,0.0008034535,780.64709
6.3532715,0.018133422,0.00079657778,783.3222
6.3833008,0.018231278,0.00081031665,787.32324
6.4133301,0.018382635,0.00080896111,790.70428
6.4433594,0.018410794,0.00082480523,791.49933
6.4733887,0.018491754,0.00079170859,792.61591
6.503418,0.018570133,0.00082801876,796.85223
6.5334473,0.018752467,0.00081161421,800.59955
6.5634766,0.018710461,0.00082836172,803.34052
6.5935059,0.01889655,0.00082144362,803.79315
6.6235352,0.018968357,0.00081312133,807.92548
6.6535645,0.01896554,0.00082925789,806.49799
6.6835938,0.019077007,0.00086063042,809.13336
6.713623,0.019265911,0.00083381392,814.26257
6.7436523,0.019292897,0.00084835419,818.50812
6.7736816,0.019348983,0.00083823956,820.12457
6.8037109,0.019627528,0.00088126247,825.4165
6.8337402,0.01960195,0.00081834698,824.578
6.8637695,0.019657331,0.00087260094,828.20953
6.8937988,0.01980024,0.00084481866,827.69641
6.9238281,0.019824412,0.00089130306,832.24304
6.9538574,0.019866886,0.00085695612,834.31055
6.9838867,0.019985391,0.0008899708,838.56604
7.013916,0.020113751,0.00088142126,842.29889
7.0439453,0.020161388,0.00090661563,843.6944
7.0739746,0.02028271,0.00089325651,846.21429
7.1040039,0.02037986,0.00089605094,846.18481
7.1340332,0.020492265,0.00089377572,849.90137
7.1640625,0.020659581,0.00089123042,853.54181
7.1940918,0.020729745,0.00089328887,854.85126
7.2241211,0.020716839,0.00089964748,859.02777
7.2541504,0.020911844,0.00089088746,861.1908
7.2841797,0.020932259,0.00095381716,865.19916
7.314209,0.021021901,0.0009138257,866.91534
7.3442383,0.02113454,0.00092886447,869.03412
7.3742676,0.021228639,0.00090682961,872.78119
7.4042969,0.021315232,0.00091813912,876.41327
7.4343262,0.021435848,0.00091691955,876.95483
7.4643555,0.021473395,0.00093797233,878.8537
7.4943848,0.02160199,0.00091816613,880.70166
7.5244141,0.021558812,0.00094206946,882.83881
7.5544434,0.021751471,0.00093794346,886.14612
7.5844727,0.021856131,0.0009669495,889.76428
7.614502,0.021905176,0.00096253573,894.00262
7.6445313,0.021903533,0.00096653437,894.80798
7.6745605,0.022187712,0.00095217733,899.30621
7.7045898,0.022208832,0.00098653079,897.565
7.7346191,0.022297066,0.00096339791,899.99237
7.7646484,0.022344466,0.00098479155,906.90027
7.7946777,0.022437863,0.0010031319,908.9726
7.824707,0.022521639,0.00097952492,909.84167
7.8547363,0.02257655,0.0010036869,914.14563
7.8847656,0.022710778,0.00099060463,914.84595
7.9147949,0.022842189,0.00102357,917.10364
7.9448242,0.022906957,0.00099916791,918.04559
7.9748535,0.022992609,0.0010082627,923.06757
8.0048828,0.023062773,0.00099883776,925.8421
8.0349121,0.023115339,0.0010122602,929.06909
8.0649414,0.023300488,0.0010360872,932.32617
8.0949707,0.023318557,0.0010304638,934.38959
8.125,0.023471089,0.0010250924,936.80969
8.1550293,0.023453489,0.0010576228,939.08698
8.1850586,0.023659993,0.0010359673,941.33966
8.2150879,0.023757145,0.0010510589,945.26617
8.2451172,0.023858285,0.0010204361,950.17932
8.2751465,0.023997441,0.0010599251,950.71094
8.3051758,0.023996502,0.0010412465,951.20294
8.3352051,0.024112895,0.001067612,953.44543
8.3652344,0.024130965,0.0010684457,956.95184
8.3952637,0.024222951,0.0010632941,959.12207
8.425293,0.024319869,0.0010719184,964.21692
8.4553223,0.024452688,0.0010630324,966.07465
8.4853516,0.024620708,0.0011140901,967.21277
8.5153809,0.024535289,0.001054128,970.63013
8.5454102,0.024746252,0.0011007778,971.68719
8.5754395,0.024818059,0.0010936972,974.91144
8.6054688,0.024907466,0.0011116335,981.31824
8.635498,0.025011189,0.0010925053,980.90723
8.6655273,0.025063518,0.0011029114,985.76807
8.6955566,0.025150109,0.0011176289,987.703
8.7255859,0.025310619,0.0011225577,989.94885
8.7556152,0.025323996,0.0011331857,990.61499
8.7856445,0.025449071,0.0011343496,992.04987
8.8156738,0.025508441,0.0011330851,995.73389
8.8457031,0.025582125,0.0011388607,999.10919
8.8757324,0.025742166,0.0011431285,1003.1041
8.9057617,0.025779009,0.001162392,1006.4976
8.935791,0.025851989,0.001151661,1005.5339
8.9658203,0.025979413,0.0011623198,1009.1215
8.9958496,0.025996542,0.0011782377,1011.7397
9.0258789,0.026146257,0.0011607885,1014.5721
9.0559082,0.026188498,0.0011840687,1018.355
9.0859375,0.026284475,0.0011758084,1019.7933
9.1159668,0.026436068,0.0011768854,1023.6732
9.1459961,0.026477838,0.0012110503,1025.0433
9.1760254,0.026625441,0.0011964486,1025.7424
9.2060547,0.026707575,0.0012242132,1030.2866
9.236084,0.02678642,0.0011784319,1032.1554
9.2661133,0.026899295,0.0012338314,1037.6222
9.2961426,0.026907742,0.0012162937,1040.6104
9.3261719,0.026999731,0.0012176916,1039.495
9.3562012,0.027194737,0.0012179542,1044.4382
9.3862305,0.027290246,0.001239556,1045.0448
9.4162598,0.027295172,0.0012362666,1047.4769
9.4462891,0.027391855,0.0012385395,1052.9095
9.4763184,0.027546497,0.001264345,1057.677
9.5063477,0.027531244,0.0012566302,1057.0339
9.536377,0.027588503,0.0012626798,1059.4092
9.5664063,0.027810261,0.0012604169,1060.4958
9.5964355,0.027869396,0.0012825915,1064.3142
9.6264648,0.027904125,0.0012730873,1067.3665
9.6564941,0.028021926,0.0012811305,1071.0975
9.6865234,0.028220922,0.0012900996,1070.856
9.7165527,0.028256357,0.0013191508,1077.583
9.746582,0.028303759,0.0013251357,1078.3577
9.7766113,0.028426487,0.0012857675,1081.0754
9.8066406,0.028502518,0.0013138101,1080.641
9.8366699,0.028539127,0.0013117717,1084.9154
9.8666992,0.028569398,0.0013135296,1086.2837
9.8967285,0.028796552,0.0013191606,1091.1488
9.9267578,0.02885686,0.0013360725,1094.0662
9.9567871,0.028944626,0.0013552435,1097.085
9.9868164,0.02910584,0.0013517829,1098.0054
10.016846,0.029148549,0.0013676259,1099.3149
10.046875,0.029174361,0.0013376585,1102.9023
10.076904,0.029322669,0.0013769196,1105.8674
10.106934,0.029371245,0.0013688259,1109.1281
10.136963,0.029550763,0.0013741235,1110.8792
10.166992,0.029525654,0.0013910969,1113.8909
10.197021,0.029728873,0.0014248634,1117.2972
10.227051,0.029780498,0.0013878356,1120.2252
10.25708,0.029746942,0.0014187916,1121.7002
10.287109,0.029932091,0.0014226126,1125.0532
10.317139,0.029995216,0.001416738,1126.3865
10.347168,0.030125219,0.0014178808,1128.8866
10.377197,0.030158307,0.0014506526,1131.4176
10.407227,0.030294178,0.0014707664,1134.6556
10.437256,0.030416438,0.0014478475,1136.5043
10.467285,0.030446006,0.0014822219,1136.8096
10.497314,0.030554889,0.0014516056,1145.1995
10.527344,0.030650867,0.0014531686,1145.04
10.557373,0.030723143,0.0014804011,1148.2582
10.587402,0.030770546,0.0014840876,1151.0685
10.617432,0.030979631,0.0015116086,1151.2959
10.647461,0.031038767,0.0015053361,1156.2562
10.67749,0.031117614,0.0015301312,1155.4288
10.70752,0.031199042,0.0015159553,1161.1292
10.737549,0.031271555,0.0015277878,1164.4395
10.767578,0.031350635,0.0014930725,1163.7131
10.797607,0.031466793,0.0015535095,1168.2097
10.827637,0.031540949,0.0015351815,1169.5876
10.857666,0.031616978,0.0015680041,1172.126
10.887695,0.031762235,0.0015557517,1174.7704
10.917725,0.031851877,0.0015738358,1177.2191
10.947754,0.03188074,0.0015638658,1183.8397
10.977783,0.032044303,0.0016089886,1185.9072
11.007813,0.032157175,0.0015968228,1184.6554
11.037842,0.032245643,0.001600956,1185.3193
11.067871,0.032301493,0.0016293038,1189.0864
11.0979,0.032358751,0.0016050859,1194.0381
11.12793,0.032347254,0.0016349267,1197.0387
11.157959,0.03253381,0.0016362475,1197.8074
11.187988,0.032580744,0.0016545282,1202.1835
11.218018,0.032684699,0.0016420597,1204.1333
11.248047,0.032759324,0.0016705996,1204.8555
11.278076,0.032822918,0.0016727272,1205.9379
11.308105,0.032991406,0.0016672915,1210.3246
11.338135,0.033125632,0.0017050122,1213.8162
11.368164,0.033236161,0.0016979995,1215.3647
11.398193,0.03325728,0.0017129475,1221.3954
11.428223,0.033369917,0.0017175459,1222.1738
11.458252,0.033413097,0.0017392036,1223.309
11.488281,0.033594493,0.0017561537,1226.4054
11.518311,0.033598483,0.0017719812,1230.3727
11.54834,0.033705018,0.0017551946,1231.5897
11.578369,0.033768613,0.0017466602,1233.7317
11.608398,0.033918329,0.0017722117,1235.3702
11.638428,0.03400046,0.0017921595,1239.3431
11.668457,0.034048099,0.0017874829,1239.1752
11.698486,0.034199689,0.0017930762,1242.5972
11.728516,0.03426563,0.0018189397,1244.0288
11.758545,0.034390472,0.0018423354,1249.0745
11.788574,0.034485746,0.0018439515,1253.0433
11.818604,0.034555908,0.0018539854,1254.9712
11.848633,0.034670427,0.0018735473,1256.7178
11.878662,0.03474012,0.0018670814,1256.0609
11.908691,0.034741528,0.001882064,1257.9244
11.938721,0.034894999,0.0019052405,1262.3224
11.96875,0.034922924,0.0018915966,1264.3279
11.998779,0.035112064,0.0019394435,1267.4128
12.028809,0.035109717,0.0019200625,1271.1342
12.058838,0.035267882,0.0019279694,1271.4705
12.088867,0.03531716,0.0019621952,1274.0936
12.118896,0.035435431,0.00197923,1274.723
12.148926,0.035483301,0.0019776076,1279.5197
12.178955,0.035609081,0.0019721738,1281.1232
12.208984,0.035719372,0.0019862638,1284.7787
12.239014,0.03578062,0.0020240722,1286.7175
12.269043,0.035933856,0.0020018211,1290.6885
12.299072,0.036031477,0.0020271032,1290.8398
12.329102,0.036030069,0.0020366521,1291.9215
12.359131,0.036139186,0.0020675901,1295.1547
12.38916,0.036240328,0.0020703599,1297.2974
12.419189,0.036316358,0.0020918101,1300.9309
12.449219,0.036379717,0.0020933738,1304.3733
12.479248,0.036571439,0.0021253508,1306.3708
12.509277,0.036581062,0.0021010581,1305.2216
12.539307,0.036732886,0.0021682847,1308.3611
12.569336,0.036730777,0.0021472629,1312.6821
12.599365,0.036906306,0.0022022608,1312.61
12.629395,0.036956757,0.0021733465,1313.9514
12.659424,0.037029035,0.0022153393,1317.2225
12.689453,0.037148245,0.0022336538,1318.4885
12.719482,0.037284113,0.0022415821,1321.1041
12.749512,0.037239291,0.0022614291,1325.1902
12.779541,0.037380561,0.0022624601,1325.1605
12.80957,0.037494138,0.0022933786,1329.5267
12.8396,0.037546232,0.0023007616,1332.0897
12.869629,0.037684686,0.0023293979,1334.4993
12.899658,0.03784097,0.0023540971,1334.0205
12.929688,0.037920289,0.0023639281,1337.0471
12.959717,0.03806578,0.0023891563,1338.7013
12.989746,0.038043719,0.0023871129,1341.0657
13.019775,0.038134534,0.0024084342,1345.0754
13.049805,0.038254213,0.0024314732,1346.4919
13.079834,0.03828777,0.0024231048,1346.3906
13.109863,0.03840252,0.0024560275,1350.0291
13.139893,0.03855646,0.0024720421,1350.0031
13.169922,0.038608089,0.0025058794,1352.7155
13.199951,0.038613953,0.0025405046,1357.0192
13.22998,0.038782209,0.0024956143,1358.4772
13.26001,0.038848147,0.0025653676,1359.7833
13.290039,0.038980499,0.0025748368,1363.9801
13.320068,0.038989652,0.0025893277,1362.1324
